id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1024355492603806844,Sweet home,106018799,Finrod,,Enskede-Årsta-Vantörs,59.26313841293396,18.01331890228891,Private room,520.0,1,1,2024-05-19,0.06,2,266,0,
1025229896981144834,New apartment in Hagastaden,271346174,StayPlus,,Norrmalms,59.34932334903998,18.038388399696903,Entire home/apt,2070.0,5,21,2024-08-23,0.94,50,21,0,
1025916067980174797,Private bedroom near Älvsjö - Female/Couples only,175918815,Trang-Anh,,Älvsjö,59.28603219999999,18.0068431,Private room,339.0,1,29,2025-08-30,1.3,1,10,17,
1025960625821001603,Compact living in vibrant Vasastan,16683151,Olof,,Norrmalms,59.3400597,18.0305398,Entire home/apt,674.0,1,87,2025-09-26,3.87,39,4,41,
1027458869537442395,Superflat 20m from main street,193473045,Jesper,,Norrmalms,59.33565340000001,18.0586503,Entire home/apt,1400.0,4,38,2025-09-23,1.71,1,188,18,
1027604491275469372,Wonderful apartment in Enskede,517977486,Diren,,Enskede-Årsta-Vantörs,59.28622050000001,18.0953511,Private room,720.0,3,29,2025-06-06,1.29,1,164,11,
1028107416965230778,Central apartment w/ big terrace,40286095,Oytun,,Södermalms,59.303785557314434,18.083721736201653,Entire home/apt,3807.0,5,3,2024-09-14,0.19,1,267,0,
1028240431064246661,Stor 3-rums lägenhet i Stockholm,105995246,Robin,,Kungsholmens,59.33536,18.03131,Entire home/apt,1530.0,7,6,2025-07-17,0.31,1,87,2,
1028373341331105189,Apartment in Stockholm,60374037,Maysa,,Rinkeby-Tensta,59.41386,17.93914,Entire home/apt,630.0,3,30,2025-09-15,1.45,2,147,15,
1028739300274012228,Stock Home: Cozy hub in concert district,10301065,Tilden,,Skarpnäcks,59.295155809184166,18.095056582745684,Entire home/apt,900.0,1,21,2025-09-06,0.99,1,63,14,
1028826284193331074,Radhus 4 Sovrum Vällingby/Stockholm,547348018,Levente,,Hässelby-Vällingby,59.37406085553782,17.882353886961937,Entire home/apt,1620.0,1,28,2025-08-30,1.3,4,293,16,
1028893520870729448,Lower-level studio in upscale area,135323554,Hans Olof,,Östermalms,59.3467657,18.0944701,Entire home/apt,655.0,1,86,2025-09-25,3.83,30,335,45,
1029137066254735279,Charming home close to Stockholm city center.,9844140,Malin,,Enskede-Årsta-Vantörs,59.2842346,18.0828202,Entire home/apt,2970.0,6,4,2025-08-24,0.28,1,81,1,
1029448630572714398,4 person holiday home in bromma-by traum,274757237,Elsa - DANCENTER,,Bromma,59.344895260808286,17.92359168174717,Entire home/apt,949.0,1,1,2025-05-19,0.22,2,365,1,
1029598883917367576,Villa i pittoreska Enskede,33517511,Sebastian,,Enskede-Årsta-Vantörs,59.28504779999999,18.0599053,Entire home/apt,2340.0,3,0,,,1,41,0,
1030174829102419810,Central apartment in Stockholm,9201156,Marwa,,Östermalms,59.3450796,18.1016612,Entire home/apt,800.0,7,3,2024-08-08,0.21,1,49,0,
1030908523394122409,Bright one bedroom apartment in Vasastan,535802771,Lukas,,Norrmalms,59.3474046,18.0519502,Entire home/apt,1176.0,4,168,2025-09-23,7.53,51,336,105,
1031201603264657038,"Mysigt, familjevänligt radhus - inga städavgifter",547852582,Karin,,Skarpnäcks,59.27347556371159,18.11162542551756,Entire home/apt,1530.0,4,6,2025-08-30,0.42,1,63,4,
1031250268924812576,Mysig 2:a i Midsommarkransen,207679237,Frida,,Hägersten-Liljeholmens,59.3025,18.01431,Entire home/apt,619.0,1,29,2025-09-07,1.36,1,8,16,
1031622433845744273,Central One-Bedroom Apartment,112404915,Alexander,,Östermalms,59.34841522766696,18.10682999126254,Entire home/apt,1402.0,1,0,,,1,80,0,
1031813441612465565,Bright and spacious 1 bedroom apartment,316782764,Clara,,Norrmalms,59.3378002,18.0375492,Entire home/apt,2106.0,6,53,2025-06-28,2.41,17,0,28,
1031813502277748940,Beautiful spacious 1 bedroom apartment,316782764,Clara,,Norrmalms,59.3378002,18.0375492,Entire home/apt,2088.0,7,56,2025-06-15,2.55,17,0,24,
1032264966139826838,Uthyres 3 rum och kök,524412016,Sara,,Skärholmens,59.29913,17.94045,Entire home/apt,1260.0,1,0,,,3,269,0,
1032264977337795029,Uthyres 1 rum fullt möblerad,524412016,Sara,,Skärholmens,59.27960370413062,17.901536306075577,Private room,232.0,1,0,,,3,232,0,
1033228679859459243,Lägenhet i Stockholm 15 min från city !,13999351,Lina,,Enskede-Årsta-Vantörs,59.27385,18.05171,Entire home/apt,541.0,1,9,2025-08-07,0.42,1,69,4,
1034539968621673669,Modern Scandinavian Home in Stockholm,220860397,Sofia,,Älvsjö,59.28048,18.00123,Entire home/apt,990.0,2,40,2025-09-15,1.8,18,203,23,
1034614170660913330,Enjoyable in old town,545168718,Christine,,Södermalms,59.32404,18.06974,Entire home/apt,1949.0,2,148,2025-09-14,6.69,2,325,82,
1034674944199732331,Sunny Flat in Center!,18817789,Wizer,,Kungsholmens,59.33762,18.02867,Entire home/apt,1500.0,3,0,,,1,269,0,
1035470002123355377,Rum på Kungsholmen,44678008,Per,,Kungsholmens,59.332775341797294,18.01312657301637,Private room,650.0,1,40,2025-07-05,2.02,1,163,16,
1035485284246923600,Central lgh Östermalm nära uteliv/natur,43610274,Madeleine,,Östermalms,59.3359811,18.086994,Entire home/apt,1182.0,6,38,2025-09-15,1.79,1,91,19,
1035515827405390145,"Cool & light 2 room apartment in SoFo, 65sqm",240767680,Julius Apartment,,Södermalms,59.31491,18.08228,Entire home/apt,1389.0,1,90,2025-09-13,4.22,7,239,50,
1035530281383805555,Nära T-banan. Vacker och mysigt!,364397925,Alberto,,Hässelby-Vällingby,59.364694183228295,17.843880466551507,Entire home/apt,542.0,1,32,2025-09-26,1.45,7,303,22,
1036739796964661315,Top modern apartment with amazing terrace,476635035,Alicia,,Östermalms,59.3429652,18.0643671,Entire home/apt,2557.0,4,75,2025-09-23,3.5,11,328,45,
1037018362996215057,Härlig familjevilla nära bad och centrala Sthlm,10716922,Fredrik,,Bromma,59.33151,17.96509,Entire home/apt,5800.0,5,1,2025-08-09,0.58,1,52,1,
1039197161191778581,Affordable studio in trendy SoFo (weekday construc,16683151,Olof,,Södermalms,59.30746,18.09035,Entire home/apt,771.0,1,512,2025-09-25,24.58,39,362,202,
1039202736488252687,Nyrenoverad mysig lägenhet,137940821,Olof,,Bromma,59.3476,17.90631,Entire home/apt,1084.0,5,9,2024-12-29,0.42,1,358,2,
1040335833388379865,Super cozy studio,271346174,StayPlus,,Hägersten-Liljeholmens,59.29848,17.99589,Entire home/apt,539.0,2,28,2025-08-04,1.29,50,167,15,
1041862628342664261,Spacious Villa minutes from Central Stockholm,36964075,Johan,,Enskede-Årsta-Vantörs,59.2761861,18.0613536,Entire home/apt,1350.0,3,9,2025-08-10,0.54,1,8,5,
1043243346370283166,Entire apartment with ocean view,47357492,Natalia,,Kungsholmens,59.334324067134325,17.999938400382923,Entire home/apt,900.0,5,8,2025-08-20,0.48,1,203,3,
1044107021833819657,Attefallshus/guesthouse,550493813,Ola,,Hägersten-Liljeholmens,59.29895409260155,17.960862144827843,Entire home/apt,1321.0,1,6,2025-09-05,3.1,1,359,6,
1044159630769039303,Ostermalm Penthouse Apartment,489767,Saul,,Norrmalms,59.346452213658,18.064040908667423,Private room,1583.0,2,9,2025-09-04,0.51,1,216,4,
1044721687535280010,Spacious apartment with view of waterfront,316782764,Clara,,Kungsholmens,59.33822670000001,18.0246296,Entire home/apt,1591.0,6,54,2024-12-01,2.5,17,0,4,
1045013947881942654,Mysigt hus på höjden,156138545,Kim,,Hägersten-Liljeholmens,59.29538398000139,17.950501441955566,Entire home/apt,2658.0,3,2,2025-08-11,0.14,1,16,1,
1046175928020885055,Welcome to Serene Haven,47958241,Elva,,Enskede-Årsta-Vantörs,59.28457,18.08967,Entire home/apt,946.0,3,29,2025-06-08,1.44,1,164,14,
1047983060409341782,Spacious and central apartment,37483314,Sandra,,Hägersten-Liljeholmens,59.3135669,18.0189506,Entire home/apt,3216.0,3,4,2024-08-24,0.24,1,52,0,
1048407285568341706,"Trendy & light 2 room apartment in SoFo, 65sqm",240767680,Julius Apartment,,Södermalms,59.314301041940126,18.08031123673557,Entire home/apt,1330.0,1,77,2025-09-12,3.67,7,189,46,
1049410065024805714,Mysig tvåa i Abrahamsberg,551575418,Sara,,Bromma,59.337945679154736,17.95900916625059,Entire home/apt,679.0,1,5,2025-03-09,0.3,2,363,2,
1050241466523683349,Rum med fantastisk sjöutsikt,16090302,Kitty,,Hässelby-Vällingby,59.35948,17.8311,Private room,441.0,2,22,2025-09-26,1.17,1,313,7,
1051835277136913001,Cozy house with good commute,40348593,Sam,,Enskede-Årsta-Vantörs,59.27365758109534,18.024568632245064,Private room,900.0,5,0,,,2,176,0,
1052052620222035030,Conveniently placed apartment in Norrmalm,276523335,Agnes,,Norrmalms,59.3431738,18.0616252,Entire home/apt,1377.0,1,77,2025-09-25,3.61,4,156,44,
1053801373120312790,Peaceful place in Stockholm,510074879,Mohsin,,Rinkeby-Tensta,59.41895,17.91167,Private room,500.0,2,8,2025-09-01,0.38,2,269,4,
1054417212625620662,Spacious bright room close to metro/Arlanda bus,526465951,Maliheh Malin,,Rinkeby-Tensta,59.4007820683137,17.943815365433693,Private room,408.0,10,4,2024-10-22,0.31,1,180,1,
1055699907356273883,Cute studio next to Unesco Site,135323554,Hans Olof,,Skarpnäcks,59.2787937,18.11656,Entire home/apt,499.0,1,56,2025-09-01,2.76,30,330,26,
1056349805401759318,Large villa with newly renovated poolarea,28266770,Daniel,,Bromma,59.33434981828323,17.95916025807788,Entire home/apt,3200.0,3,7,2025-08-06,2.21,1,56,7,
1056485925405266268,20-talsvilla i Enskede,20768376,Åsa,,Enskede-Årsta-Vantörs,59.28114,18.09375,Entire home/apt,2250.0,4,3,2024-07-31,0.2,1,181,0,
1058436953965106318,Beautiful 1800s apt great loc,3491904,Erika,,Södermalms,59.31198867820673,18.085739776754814,Entire home/apt,2429.0,2,17,2025-08-09,1.06,1,160,11,
1059166553884124189,Chambre.,13536843,Per,,Älvsjö,59.28326,17.98513,Entire home/apt,2600.0,1,0,,,3,269,0,
1059435985110770944,Radhus 1 Sovrum Vällingby/Stockholm,547348018,Levente,,Hässelby-Vällingby,59.37403149999999,17.8823111,Entire home/apt,1003.0,2,1,2024-05-19,0.06,4,80,0,
1059501606226257783,Mysigt 60-tals radhus,553824561,Jonas,,Farsta,59.2493283930504,18.09437780242739,Entire home/apt,1500.0,2,0,,,1,43,0,
1060104441170885254,Comfortable Apartment in Södermalm,291760458,Daniela,,Södermalms,59.313419,18.095355,Entire home/apt,758.0,3,87,2025-09-21,4.59,5,354,50,
1060137107339845351,Radhus 2 Sovrum Vällingby/Stockholm,547348018,Levente,,Hässelby-Vällingby,59.37403147479037,17.8823109716177,Entire home/apt,969.0,1,56,2025-09-24,2.66,4,200,33,
1060144429601865310,Radhus 3 Sovrum Vällingby/Stockholm,547348018,Levente,,Hässelby-Vällingby,59.3747171468092,17.881445198681963,Entire home/apt,1264.0,1,4,2025-01-01,0.2,4,236,1,
1060420327557772141,100 Sqm Apartment - Stockholms best area Östermalm,85626544,Truls,,Östermalms,59.33491817529272,18.092909288360584,Entire home/apt,2875.0,2,69,2025-09-19,4.19,1,291,41,
